Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Bahamas, The",BHS,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,1.762891,1.763505,1.76089,1.866062,1.5231,0.0745268,1.533839,1.660517,2.896745,1.725105,1.790005,1.97403,3.15285,2.397476,1.799404,2.06602,2.145902,1.305641,1.274014,1.956522,1.667909,2.935989,3.521794,3.956723,4.396912,3.709573,4.40626,4.34529,4.236631,2.223501,0.9058686,0.9513431,1.59228,2.280642,2.053785,1.294238,1.650969,1.52193,1.874646,3.276406,1.933308,2.024652,2.811943,3.089491,3.878954,5.20635,5.172098,4.476914,6.03396,3.458488,4.205272,3.602228,2.737275,5.656654
"Bahamas, The",BHS,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,60.70169,68.34105,65.73073,44.10222,59.0401,51.29665,60.86884,53.74553,53.45021,48.04181,38.3576,35.34037,37.47634,36.9955,36.69206,32.43839,30.80536,32.41254,33.47089,36.05877,35.49968,41.35186,44.48502,46.33323,55.9379,57.9104,60.67366,62.78471,44.91798,47.20761,46.34121,49.0982,51.3956,50.35939,50.00064,51.8316,55.09853,61.02927,64.27746,70.01617,75.64947,81.97623,82.74302,78.26799,80.4726,75.89394,73.3399,69.91072,69.54178,70.84889,69.00761,93.24281,..
"Bahamas, The",BHS,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,62.7515,51.3441,60.2482,51.3939,49.5372,46.1917,38.7436,38.643,39.9019,39.6439,39.0582,36.0982,36.2089,39.6643,42.745,44.0292,43.4912,46.3108,48.7053,50.8138,53.9489,57.0267,60.0787,62.3497,40.2846,41.5148,41.1082,44.8067,46.9137,45.824,46.1607,47.9212,50.364,56.6102,58.5628,62.1015,66.0792,65.1481,66.0139,61.8413,61.6759,57.8753,53.9728,52.1454,..,..,..,..,..
"Bahamas, The",BHS,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,37.27492,34.03151,32.99616,34.60823,36.30944,39.19987,45.62228,50.02337,47.06873,46.37194,39.36655,38.643,40.54679,42.55844,44.48292,41.86958,40.52657,42.70981,45.46795,46.81145,45.87524,48.34175,51.9549,54.63493,59.6216,60.77017,62.33012,62.51316,39.58279,42.60509,42.13369,43.92266,44.61378,43.16776,44.93755,47.91124,48.88169,50.5525,53.029,56.23885,60.31681,61.25638,62.63575,58.73327,59.77039,56.83434,53.69928,56.58449,56.16923,59.57587,63.77687,86.28373,..
Bahrain,BHR,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,3.06073,1.619503,3.392323,5.753909,7.150242,7.866525,8.904344,3.791631,0.8839795,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.270712,2.475323,1.738445,0.5760414,0.6291915,1.588744,1.535421,0.4349351,0.6074562,1.235536,3.14652,2.792898,2.57662,2.19678,..,..,..,1.187278,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,9.783877,6.391331,7.227045,10.24028,13.21025,13.21923,19.63832,26.53033,25.9401,29.57268,37.12899,40.82024,35.57423,32.97383,33.80965,39.89708,38.44198,41.64364,45.61058,50.2632,50.07618,60.35061,58.88498,43.57137,41.99958,39.97856,40.91145,46.63009,48.61658,43.71006,43.04636,42.24625,45.31375,52.73259,57.04314,49.96988,51.69695,53.17946,52.03628,54.41906,52.73959,53.17925,60.44439,71.36127,85.44922,84.40359,89.09239,89.56258,95.69939,91.48646,107.317,..,..,..,..,..,..
Bahrain,BHR,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.5518,37.386,39.7313,43.2124,43.5956,43.5825,49.3239,39.0478,35.3161,33.2051,29.8424,35.2653,37.8639,41.8606,43.7088,43.0936,41.6118,45.0006,50.071,52.3197,40.5118,41.8157,44.5383,42.1255,43.9429,43.6843,44.8778,53.1181,64.2134,71.4373,67.6973,69.5527,69.1436,69.6307,63.8788,73.8961,..,..,..,..,..,..
Bahrain,BHR,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,17.36554,20.57361,22.13727,24.80996,26.82767,30.1723,36.38814,37.46991,32.60873,35.34735,42.19571,45.68624,40.22951,40.81586,37.2246,48.48122,58.34373,32.31347,61.09029,56.36772,65.78596,77.12556,75.93312,72.37978,72.44648,58.52213,66.06821,67.31315,65.02112,55.90532,56.72131,56.22677,58.51451,71.41988,68.63206,63.28989,69.80629,72.06707,66.39626,58.23672,58.50413,58.00549,68.80865,69.59966,82.5448,81.37511,75.18573,73.21383,74.8606,77.70972,86.02027,..,..,..,..,..,..
Bangladesh,BGD,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,4.909984,4.103166,2.919416,3.585617,3.703067,2.831686,2.140926,2.493188,3.611782,2.516303,2.095738,1.620555,1.602503,0.5695704,1.648216,1.090835,1.460287,1.352703,0.9365495,0.7028321,0.3185843,0.3109326,1.227035,1.931462,1.660975,2.060117,3.146513,3.212177,4.611857,3.690586,2.778259,2.635929,4.371535,5.854932,4.83223,4.229738,3.570472,2.966563,4.718326,3.505241,2.216336,1.051389,0.9186832,0.9889662,0.8308044,1.247303,1.881616,1.354722,1.070343
Bangladesh,BGD,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.23223,6.808863,9.012365,12.22793,10.99455,11.48832,10.40774,11.83091,13.00873,14.93015,16.81443,17.40514,17.91443,17.19304,18.38581,19.70676,19.26729,19.09839,19.10697,20.09439,20.34168,23.46834,24.00512,25.59674,26.12558,26.25968,27.89128,37.86113,41.28527,41.39975,43.66941,44.99804,46.44485,47.52568,49.91336,52.91589,57.34125,59.08093,59.21916,59.58231,63.54613,63.27142,63.96235,66.39436,66.15947,65.75465,68.06818,59.20233
Bangladesh,BGD,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.61181,1.91712,2.96541,4.98964,4.53405,5.33945,5.77134,6.77675,7.15571,9.03444,12.5546,13.0395,12.7433,13.2145,14.4149,15.97,16.0741,15.9199,14.5455,15.2943,16.2712,20.8818,18.912,19.9866,20.4966,20.9872,21.7794,24.1796,26.2081,26.0386,27.9134,29.3438,31.1657,32.0428,34.0422,36.191,40.9613,42.4702,43.0007,41.7948,43.7361,44.407,37.7986,40.449,40.0247,39.0345,39.1611,..
Bangladesh,BGD,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.72832,8.353727,11.41806,14.25468,13.38644,13.13359,11.39694,12.45874,12.43477,15.46083,17.56742,17.40667,17.97355,18.56611,19.19694,20.45602,20.04674,20.69315,21.4335,22.58621,24.95404,24.84682,25.23011,25.48523,25.63172,26.96741,29.82438,40.08464,42.64104,44.31238,45.72521,47.62464,51.04605,50.94307,51.81904,54.81114,58.67525,59.73845,60.67343,61.33604,63.27856,64.45402,65.7595,65.6082,64.23696,63.63551,66.79809,56.59194
Barbados,BRB,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,0.7336917,0.9631845,0.8076827,1.070032,1.272484,1.623576,1.449981,2.262056,3.820583,2.815494,3.394158,6.804167,4.057206,5.668533,4.293713,5.745203,4.525844,4.2679,3.447028,3.507584,2.865082,2.463244,2.635765,3.930359,5.06301,6.545276,6.117271,5.428433,5.024728,2.500112,1.523769,1.276219,0.8826333,1.39936,0.2552705,0.8492388,0.7833574,0.6379499,1.174626,2.938997,1.802903,1.52194,3.575896,4.508293,4.070618,5.964288,5.836004,8.650041,9.907532,14.36798,21.25071,22.95815,7.726316,8.280486,9.273196,8.5973
Barbados,BRB,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,35.2172,35.2044,38.51371,53.11945,58.19939,57.8049,59.32424,54.4005,44.68718,34.91475,36.28059,37.03797,41.20572,39.96531,36.75294,39.9237,41.60743,42.79525,41.78036,41.73686,42.09637,43.51984,45.10861,44.57472,46.83889,48.49779,52.72177,51.43012,52.91195,58.62637,60.98801,63.75662,61.70155,62.42985,65.40317,76.40149,79.33398,83.73851,89.47751,92.58691,87.82944,89.61248,95.25061,102.5099,..,..,111.2512,115.2954,111.8254,111.7363,106.3044,109.3186,107.6002,102.9461,..,..
Barbados,BRB,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.3448,35.0856,36.9923,35.4935,35.7459,36.73,29.1277,32.2673,33.0026,34.6315,32.6157,32.4046,31.8381,32.9729,34.2403,35.7601,36.2031,37.6211,38.5294,36.9236,38.9566,42.5033,41.6304,44.1968,45.3832,47.5658,47.9021,59.2481,60.4504,62.4025,67.2683,72.7645,73.6802,71.3092,75.6187,82.793,..,..,85.5684,83.3305,81.9985,82.8159,82.1812,82.2993,80.7197,78.2688,..,..
Barbados,BRB,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,47.11349,51.77117,60.49118,58.4314,59.10352,58.47672,60.04923,50.64824,43.83882,34.89458,34.89399,36.74627,40.73335,42.51085,37.80206,39.3668,40.9842,42.92598,42.31562,44.12557,43.33633,46.44283,48.51453,45.01214,50.9612,50.37549,55.09275,53.82193,55.51999,56.43822,62.43542,62.6995,60.01959,61.36533,65.25494,86.52385,97.93719,99.27486,103.5308,109.1843,101.967,116.0955,116.171,121.2188,..,..,103.7819,108.4377,109.7825,113.7079,113.4448,114.6653,115.6787,114.1525,..,..
Belarus,BLR,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.328644,3.156024,0.7860665,0.3528331,0.3221304,0.758571,0.6491838,0.6072966,0.572302,0.3953229,0.3429171,0.2859832,0.2141511
Belarus,BLR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.60901,56.55389,54.85371,41.58939,44.82847,46.26976,52.29988,49.6319,46.75071,45.67569,44.33617,48.13051,43.33489
Belarus,BLR,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.8039,28.6342,35.9356,42.8114,37.9586,21.7776,22.9262,23.6327,27.8828,25.717,26.2361,27.6141,28.7689,32.5083,..
Belarus,BLR,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.66485,22.54037,24.88769,26.11179,32.85238,26.9957,26.96904,27.75102,33.70628,32.32192,33.14264,30.93448,31.24168,28.91986,26.84785
Belgium,BEL,Central bank assets to GDP (%),GFDD.DI.06,7.25637,6.903145,6.257532,6.395504,5.789435,5.238478,4.964646,3.941569,4.855833,4.386199,3.706908,2.788844,2.265279,2.305358,2.112148,1.883664,2.254704,2.650592,2.468173,2.32827,4.535169,6.236331,6.559298,6.388798,6.189559,5.491684,5.789394,4.150548,3.587642,2.733748,2.207911,0.9320479,0.9485402,1.16151,0.9678626,1.016358,1.052715,1.0409,0.500851,..,..,0.4388371,0.2953275,0.2375533,0.2301058,0.2751276,0.2478841,0.6108509,0.7431563,0.7408947,0.9459162,1.179356,1.335405,1.266799,1.14813,4.558424,10.15962,15.05719,16.31326,15.62315,22.82542,25.8741
Belgium,BEL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,24.99416,26.85452,27.12602,29.99996,29.27299,29.66936,31.04244,32.9231,34.07504,34.34731,33.804,34.55296,36.96495,38.13246,36.22265,38.07486,38.03128,39.54333,41.04631,44.90863,47.2364,49.47918,50.9011,55.41744,56.09846,57.42744,59.89897,62.061,63.97095,67.73329,67.79089,67.17144,145.2326,145.639,147.4532,145.0306,146.9011,143.6398,..,..,..,108.3462,101.4763,96.84175,92.35058,92.6667,91.90747,88.50092,82.69704,79.41369,78.10403,78.63834,77.72124,77.47404,80.37111,81.36241,81.55573,80.19504,81.53348,81.50674,88.19199,82.97705
Belgium,BEL,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.2992,64.1329,62.5309,61.8426,63.5978,65.8336,68.4438,62.7583,58.6788,56.8015,55.421,54.7387,56.4081,57.8901,60.6329,63.3767,65.096,68.0797,69.8504,75.7938,..
Belgium,BEL,Liquid liabilities to GDP (%),GFDD.DI.05,38.3404,39.6447,39.76171,41.10794,39.69898,39.97362,40.0603,40.7062,41.21376,46.67928,44.50536,46.0501,47.59528,47.47211,44.1077,45.9407,45.44011,45.52822,45.5875,45.35434,43.47237,43.98606,43.49574,44.40305,43.02792,42.50638,44.87153,46.94153,46.19696,46.91879,46.05135,46.15724,73.7013,78.21349,76.26587,77.19726,83.02103,84.66024,..,..,..,92.79399,96.04144,101.4456,106.7421,110.6519,111.4765,113.8101,113.1639,114.3518,113.7746,111.343,115.0137,118.063,121.4326,125.9479,123.4154,122.7514,126.5386,125.8869,142.5212,135.4058
Belize,BLZ,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.569275,2.358083,3.187217,4.083116,3.625579,7.829722,9.415561,10.53329,13.47073,15.66947,8.49125,5.250234,2.897371,2.869911,0.560562,2.468066,3.02949,5.494248,5.846639,6.612615,8.730498,6.893399,6.889335,4.622766,3.766799,4.482081,3.420453,8.433267,7.864632,8.245638,9.633742,9.263356,8.005626,6.798565,5.859126,6.701236,6.010005,5.779326,5.247394,8.008322,11.3074,11.23131,10.39066,12.27666,17.39058,17.95194
Belize,BLZ,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.854,28.55728,32.21696,29.05447,27.32305,29.6105,37.26789,41.36551,37.80433,37.62584,37.46431,38.32121,39.01743,37.68658,39.65272,42.88242,41.86562,38.87073,39.47845,40.55912,40.58841,46.39467,49.25322,49.65128,46.69197,49.99567,51.28374,54.73136,58.01652,58.2129,58.33027,64.12875,67.46943,73.11581,69.37856,65.30133,64.61466,63.77494,62.53038,63.00156,62.42212,62.41003,64.01731,64.17491,77.79403,74.31598
Belize,BLZ,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6839,22.388,20.2942,23.2971,19.5301,23.1506,29.5434,30.4943,27.0876,28.327,25.8519,26.0783,30.9205,31.2996,32.5603,37.2258,35.8694,34.451,34.8607,35.1726,37.2496,41.2498,44.3104,43.7499,40.8443,44.2312,47.4166,51.0104,53.1799,53.1996,55.4485,60.5691,63.5013,67.5859,62.7989,59.4639,58.1879,57.7299,57.0074,58.0307,55.7559,54.5058,54.9003,56.263,71.1141,..
Belize,BLZ,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.42743,34.62388,43.65337,34.22347,31.40697,32.82804,34.88033,39.1914,36.65281,40.08344,43.67731,45.32596,40.02312,39.5451,40.1366,40.94659,39.69645,37.94872,39.64149,43.88611,45.64958,49.91095,50.18771,54.63257,54.08442,56.88237,54.74237,54.58051,57.67922,58.58825,62.18996,68.64228,73.96202,80.53963,75.90805,75.34196,80.22581,78.40179,80.12957,83.46701,82.44104,79.07785,78.74419,79.63006,103.5522,110.9459
Benin,BEN,Central bank assets to GDP (%),GFDD.DI.06,..,..,0.1416861,0.0534023,0.1012475,0.1032921,0.311565,0.319815,0.3581647,0.4514233,0.1897445,0.000343,0.2703276,0.3687489,0.3333464,0.3226992,0.145478,0.0002921,0.6014392,1.252502,2.173452,2.271134,2.395103,3.311452,3.314391,2.921881,3.484979,3.299671,3.497397,4.379394,5.739,5.264925,4.834322,3.5993,3.192573,3.871128,3.529241,4.160307,3.588532,2.329559,2.112235,1.903883,1.565345,1.350358,1.168841,0.9808397,0.092962,0.1192181,0.3358162,1.205006,1.349523,1.651977,1.732808,1.649942,1.554917,1.369151,1.167158,1.244602,1.263612,1.309212,2.972865,3.588107
Benin,BEN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,5.012437,5.536331,2.611072,2.634515,2.589804,2.223239,1.951863,2.002129,2.008997,2.566642,2.727576,2.983539,3.280601,3.53999,4.326166,12.42909,10.90237,10.99742,11.87947,14.35993,28.84464,25.56736,30.94095,32.65453,26.25386,31.75798,29.45602,28.07063,31.1614,24.42512,21.86723,16.66346,12.75739,11.62421,13.4554,11.17767,12.13308,7.902862,9.034262,8.284666,8.79362,9.278274,9.293938,11.69022,11.4107,12.5518,13.09834,16.1924,19.17873,20.00984,20.84362,22.43848,21.14883,21.53484,22.509,23.70521,24.94206,26.27189,26.68971,25.76768,25.08494,23.65735
Benin,BEN,Domestic credit to private sector (% of GDP),GFDD.DI.14,5.01244,5.53633,6.6805,7.13638,7.35105,6.36214,5.7241,6.06657,6.35877,7.62722,8.02358,9.25058,10.0711,11.3281,12.3244,22.3656,19.2348,20.4046,21.5173,25.1699,28.6291,24.7978,30.2208,31.84,25.4439,30.9555,28.6603,26.5786,28.5623,21.5817,19.1277,15.3838,11.6745,10.5145,8.45263,7.42841,8.47764,5.41528,6.91321,7.14233,7.76143,5.13608,4.83319,7.67128,7.80447,9.03431,10.3351,12.3092,12.7806,15.1297,15.8348,16.5743,15.6476,16.4539,16.7371,16.7357,17.4824,16.5779,16.7464,17.6107,15.5371,..
Benin,BEN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,3.946969,3.595757,3.266563,3.024982,2.959868,2.768809,2.987708,3.334217,3.603707,4.206385,4.211595,4.09949,4.834834,12.19558,10.38726,10.19941,10.22054,9.091071,20.43813,21.50166,23.6289,23.2391,24.3231,23.75904,23.58807,20.61794,20.27863,21.74089,25.11555,26.46792,29.62216,26.49092,28.44141,22.87366,23.18015,22.1286,19.50702,16.8263,19.18933,20.07253,17.30096,17.87354,15.39791,17.75765,19.75495,22.23381,25.20474,25.95146,26.98009,27.32708,25.71932,27.76973,30.85405,32.26706,29.77518,28.57687,27.884,27.77432,30.50236,32.44269
Bermuda,BMU,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.06956,..,0.5307983,..,0.3987305,..,..,..,0.0086448,0.5062829,0.2053671,0.1219072,0.2858488,0.0250119,0.0237479,0.0314515,0.0286741,0.0319632,0.0258804,2.015387,0.0135942,0.015244,0.0320374,0.0366867,0.0518921,0.4011854,0.0165053,0.0129383,..
Bhutan,BTN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.797588,8.651405,9.981786,7.924792,3.423057,3.989872,5.174689,5.394197,6.834555,19.2471,18.67304,15.86952,13.66063,12.39015,16.59109,12.89472,11.12228,11.16694,12.81463,16.35775,19.05547,26.99818,23.10081,25.37642,27.09636,33.1915,38.59412,45.90707,51.33442,53.33789,51.12788,50.30121,54.44423,54.95507,61.3093,65.88654,68.61473,78.24277,..
Bhutan,BTN,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.72347,3.1709,2.74301,2.79089,2.61576,3.05837,4.47342,4.28637,5.60122,6.83702,7.09364,8.91022,7.96941,6.96074,11.5116,9.81791,8.66714,9.16101,10.0978,11.4546,13.3706,16.2822,18.5672,21.9662,23.9778,30.7062,33.2303,42.4561,47.9473,46.8066,46.7323,45.006,46.4394,48.1879,51.2983,58.0931,64.2616,71.7002,..
Bhutan,BTN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.51132,20.13358,22.97395,20.67662,17.56025,19.09703,22.72785,21.41796,25.57972,25.48828,28.18299,29.48287,34.48915,32.9243,43.98466,42.74722,49.23479,52.08484,49.20911,53.72124,49.2104,53.66944,52.83538,52.93232,49.07545,66.27062,74.57863,73.41113,65.40162,60.28546,57.85009,64.40611,60.58707,66.31364,70.73484,71.86925,75.72215,100.8737,..
Bolivia,BOL,Central bank assets to GDP (%),GFDD.DI.06,14.75776,14.7147,14.1224,13.91388,13.56336,13.91922,14.69686,15.02394,13.55082,13.54672,14.26167,15.68769,16.50176,12.80692,8.525814,11.83583,16.25654,18.72815,18.45613,23.99211,26.14911,27.93387,60.0848,49.59556,56.47218,85.25455,29.95262,29.67282,32.45107,32.81416,34.96051,33.85614,34.14555,22.62276,21.41193,13.77881,10.68295,8.350082,7.68873,8.567149,9.117255,10.27693,11.73033,11.97633,11.5253,10.63591,6.783144,6.323413,7.407983,7.832093,7.430601,8.109642,9.700411,10.65068,11.56183,13.75507,16.50117,17.90823,18.9793,21.40009,33.59229,35.33857
Bolivia,BOL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,1.678946,2.224959,2.51361,5.24233,6.504719,6.367688,6.866667,6.668894,7.532379,7.883919,8.841666,9.124615,9.964705,10.68731,10.29302,11.70396,13.58309,15.77231,17.36133,17.92278,15.45821,15.532,24.14953,14.71463,11.9088,15.71635,10.93668,13.51936,17.13942,20.76429,24.05664,28.70407,36.83156,45.62738,50.32204,49.98635,57.06917,62.31992,67.12589,66.39818,61.035,57.26146,55.05946,51.865,47.30888,43.32017,37.92154,36.33004,32.69805,36.18992,37.60413,37.34146,39.6085,41.74763,44.59581,52.29422,58.2962,59.39368,63.21967,67.19347,82.10617,77.34501
Bolivia,BOL,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.0255,37.8001,36.9684,34.6926,37.0182,40.3423,40.7931,44.1369,46.6797,50.3224,58.0661,63.9738,64.5347,67.8543,71.1982,..,..
Bolivia,BOL,Liquid liabilities to GDP (%),GFDD.DI.05,9.700826,10.53161,10.97804,12.23152,13.19511,13.85794,15.76352,14.95155,14.84007,15.09507,15.94333,17.37461,16.73118,14.52231,12.67209,13.98896,18.00455,19.71539,19.30787,18.47922,18.8,18.97916,24.1794,18.1214,17.4535,10.02194,9.15499,15.64846,18.84318,19.47784,24.4743,29.77766,34.80104,41.87865,46.03814,42.49232,51.0279,54.71792,55.19878,55.40371,52.17691,59.42245,54.10163,56.24498,46.34829,47.01136,48.19773,54.9079,57.52284,50.06073,50.09258,51.43656,56.96539,60.42595,64.96421,74.62669,71.61722,71.01839,69.79647,67.93766,106.0122,102.1092
Bosnia and Herzegovina,BIH,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.56E-05,0.0055867,0.0090127,0.0089601,0.0097549,0.00846,0.0068289,0.0060459,0.0055046,0.0047379,0.0042622,0.0068732,0.0028444,0.0021808,0.0020664,0.0016506,0.0014208,0.001115,0.0012041,0.0014256
Bosnia and Herzegovina,BIH,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.30475,57.97523,48.12656,37.03401,26.33669,30.61803,34.77395,37.04889,42.74231,47.64312,54.1957,58.04084,57.95046,58.87273,57.94867,60.915,61.68809,63.05782,62.57116,61.70963,62.61603,61.80295,62.77414,64.55087,61.42378
Bosnia and Herzegovina,BIH,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.7752,60.2238,65.6137,64.0683,61.8453,60.5488,61.7159,60.8344,60.2167,58.6574,57.8607,58.3056,57.5027,57.9613,58.454,..
Bosnia and Herzegovina,BIH,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.47792,25.17838,27.03645,21.89266,38.77815,38.46235,39.99527,45.08358,48.50122,37.85415,41.49902,37.86814,40.62085,42.70626,43.1019,44.7509,47.38668,49.74284,51.41464,52.95043,55.52293,56.63028,58.56387,63.76482,65.66063
